"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","platform_code","direction","position"
"EF520","2544","LA VÉRENDRYE / GLENFERN",NULL,"45.457495000","-75.605885000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF530","2545","LA VÉRENDRYE / KINGS GROVE",NULL,"45.459881000","-75.607113000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF540","2547","LA VÉRENDRYE / OAKDEAN",NULL,"45.460226000","-75.607555000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF550","2546","LA VÉRENDRYE / QUINCY",NULL,"45.460748000","-75.607585000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF560","8709","QUINCY / RIVERSHORE",NULL,"45.461250000","-75.606209000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF570","2549","QUINCY / RIVERSHORE",NULL,"45.461420000","-75.606053000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF580","2548","QUINCY / OGILVIE",NULL,"45.461524000","-75.603238000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF590","8704","EASTVALE / OGILVIE",NULL,"45.460838000","-75.601868000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF600","8187","EASTVALE / FILLMORE",NULL,"45.460972000","-75.601687000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF610","2551","EASTVALE / FILLMORE",NULL,"45.461006000","-75.596943000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF620","2550","EASTVALE / FILLMORE",NULL,"45.460781000","-75.596946000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF630","8710","EASTVALE / CASEY",NULL,"45.459625000","-75.596312000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF640","8186","EASTVALE / CASEY",NULL,"45.459361000","-75.596010000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF650","4991","EASTVALE / KENDER",NULL,"45.457761000","-75.595115000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF660","2552","EASTVALE / KENDER",NULL,"45.457095000","-75.595061000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF670","2553","EASTVALE / GRAFTON",NULL,"45.455284000","-75.594720000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF680","2557","EASTVALE / GRAFTON",NULL,"45.455300000","-75.594476000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF690","2554","EASTVALE / HUBBARD",NULL,"45.453892000","-75.593975000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF700","2558","EASTVALE / HUBBARD",NULL,"45.454035000","-75.593806000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF710","2555","EASTVALE / LOYOLA",NULL,"45.452433000","-75.593845000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF720","8948","LOYOLA / EASTVALE",NULL,"45.452130000","-75.592993000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF730","8185","LOYOLA / DE SALABERRY",NULL,"45.452624000","-75.590697000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF740","8457","LOYOLA / DE SALABERRY",NULL,"45.452427000","-75.590802000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF745","2403","SHEFFORD / MONTRÉAL",NULL,"45.451631000","-75.589166000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF755","1088","SHEFFORD / CANOTEK",NULL,"45.452623000","-75.589469000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF855","2559","CANOTEK / SHEFFORD",NULL,"45.452309000","-75.588426000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF860","2560","CANOTEK / RAINBOW",NULL,"45.452693000","-75.586975000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF862","2561","CANOTEK / AD. 5350",NULL,"45.453953000","-75.584704000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF865","8378","CANOTEK / AD. 5370",NULL,"45.455489000","-75.583209000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF870","8449","CANOTEK / RAINBOW",NULL,"45.452897000","-75.586563000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF872","8434","CANOTEK / AD. 5350",NULL,"45.454152000","-75.584829000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF875","8406","CANOTEK / AD. 5369",NULL,"45.455544000","-75.583413000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF880","8375","CANOTEK / AD. 5420",NULL,"45.457159000","-75.581635000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF882","5661","CANOTEK / AD. 5480",NULL,"45.458923000","-75.582847000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EF885","8395","CANOTEK / AD. 5510",NULL,"45.457451000","-75.584354000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG001","1920","R.R. 174 / MONTRÉAL",NULL,"45.451218000","-75.584736000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG002","8757","MONTRÉAL / R.R. 174",NULL,"45.450959000","-75.585176000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG003","8728","MONTRÉAL / R.R. 174",NULL,"45.450870000","-75.585125000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG004","2369","ST JOSEPH / R.R. 174",NULL,"45.451773000","-75.582195000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG005","1949","MONTRÉAL / SHEFFORD",NULL,"45.450172000","-75.587859000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG006","2461","R.R.174 / MONTRÉAL",NULL,"45.451879000","-75.582489000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG007","5682","ST JOSEPH / R.R. 174",NULL,"45.451856000","-75.582424000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG010","1539","MONTRÉAL / SHEFFORD",NULL,"45.449864000","-75.588695000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG020","8702","MONTRÉAL / SHEFFORD",NULL,"45.449937000","-75.587723000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG030","2563","MONTRÉAL / MISS OTTAWA",NULL,"45.448388000","-75.592081000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG040","7952","MONTRÉAL / SINCLAIR",NULL,"45.448631000","-75.591029000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG045","7953","MONTRÉAL / LAPORTE",NULL,"45.447509000","-75.593578000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG050","8703","MONTRÉAL / OGILVIE",NULL,"45.447035000","-75.595069000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG060","8649","MONTRÉAL / OGILVIE",NULL,"45.446642000","-75.595420000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG070","2564","MONTRÉAL / AD. 2038",NULL,"45.446301000","-75.596781000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG080","2566","MONTRÉAL / BETHAMY",NULL,"45.445573000","-75.597981000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG090","2565","MONTRÉAL / FOXBOROUGH",NULL,"45.445526000","-75.598890000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG100","8650","MONTRÉAL / MARQUIS PARK",NULL,"45.445286000","-75.600389000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG110","2567","MONTRÉAL / BETHAMY",NULL,"45.445051000","-75.600252000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG120","2571","MONTRÉAL / ELMSMERE",NULL,"45.445289000","-75.603048000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG125","2572","MONTRÉAL / AD. 1777",NULL,"45.445698000","-75.607043000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG130","2568","MONTRÉAL / ELMSMERE",NULL,"45.445178000","-75.603855000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG135","2569","MONTRÉAL / AD. 1777",NULL,"45.445507000","-75.606803000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG140","2573","MONTRÉAL / BECKENHAM",NULL,"45.446068000","-75.609428000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG150","2570","MONTRÉAL / ELWOOD",NULL,"45.445910000","-75.609980000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG160","8648","MONTRÉAL / CLOVELLY",NULL,"45.446207000","-75.611100000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG170","2574","MONTRÉAL / BLAIR",NULL,"45.446393000","-75.613079000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG180","8647","MONTRÉAL / BLAIR",NULL,"45.446256000","-75.613950000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG190","8748","BLAIR / MONTRÉAL",NULL,"45.445865000","-75.614634000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG200","8746","BLAIR / SEGUIN",NULL,"45.444818000","-75.614126000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG220","8691","MOWAT / BLAIR",NULL,"45.442520000","-75.612603000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG230","8622","MOWAT / ELVINA",NULL,"45.442923000","-75.611165000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG240","8593","MOWAT / STEEL",NULL,"45.442032000","-75.608890000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG250","8642","STEEL / CROWNHILL",NULL,"45.442054000","-75.608238000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG260","8644","ELWOOD / MONTRÉAL",NULL,"45.445582000","-75.610535000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG280","8507","CROWNHILL / SUMAC",NULL,"45.443804000","-75.608709000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG310","2340","CROWNHILL / STEEL",NULL,"45.441789000","-75.607642000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG320","8592","CROWNHILL / APPLEFORD",NULL,"45.440116000","-75.606594000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG330","8645","CROWNHILL / APPLEFORD",NULL,"45.439629000","-75.606461000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG340","8553","CROWNHILL / DUNHAM",NULL,"45.437273000","-75.606677000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG350","8646","CROWNHILL / DUNHAM",NULL,"45.437067000","-75.606885000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG360","8554","CROWNHILL / BLAIR",NULL,"45.436421000","-75.609375000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG370","8542","BLAIR / CROWNHILL",NULL,"45.436178000","-75.609417000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG380","8659","BLAIR / OGILVIE",NULL,"45.435702000","-75.609476000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG390","3556","OGILVIE / BLAIR",NULL,"45.435502000","-75.608124000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG400","5821","OGILVIE / DUNHAM",NULL,"45.436346000","-75.606666000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG410","8658","OGILVIE / DUNHAM",NULL,"45.436323000","-75.605989000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG420","8665","OGILVIE / ELMLEA",NULL,"45.437560000","-75.603094000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG430","1563","OGILVIE / ELMLEA",NULL,"45.437643000","-75.603451000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG450","8664","OGILVIE / ARMSTRONG ARENA",NULL,"45.438475000","-75.601455000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG460","2576","EARL ARMSTRONG ARENA",NULL,"45.438364000","-75.601190000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG465","2577","OGILVIE / APPLEFORD",NULL,"45.439468000","-75.599048000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG480","8667","OGILVIE / JASMINE",NULL,"45.440171000","-75.597646000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG500","2578","OGILVIE / AD. 1901",NULL,"45.441284000","-75.597219000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG510","3557","OGILVIE / ELMRIDGE",NULL,"45.442600000","-75.597517000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG520","2579","OGILVIE / JASMINE",NULL,"45.442705000","-75.597171000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG525","3558","OGILVIE / 2ND ELMRIDGE",NULL,"45.441284000","-75.597427000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG530","1975","OGILVIE / L B PEARSON H.S.",NULL,"45.444404000","-75.595737000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG540","8698","OGILVIE / L B PEARSON H.S.",NULL,"45.444276000","-75.595484000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG550","8706","OGILVIE / MONTRÉAL",NULL,"45.446739000","-75.594051000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG560","8699","OGILVIE / MONTRÉAL",NULL,"45.446069000","-75.593614000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG570","8656","JASMINE / OGILVIE",NULL,"45.442869000","-75.596312000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG575","8657","JASMINE / OGILVIE",NULL,"45.442542000","-75.595869000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG580","2583","JASMINE / BEAVERHILL",NULL,"45.441590000","-75.594926000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG590","2580","JASMINE / BEAVERHILL",NULL,"45.441479000","-75.594608000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG600","2584","JASMINE / ARROWSMITH",NULL,"45.439952000","-75.594939000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG610","2581","JASMINE / ARROWSMITH",NULL,"45.439717000","-75.594854000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG620","2585","JASMINE / OGILVIE",NULL,"45.439831000","-75.597817000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EG630","2582","JASMINE / OGILVIE",NULL,"45.439642000","-75.597808000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH002","8982","BEARBROOK / ST JOSEPH",NULL,"45.452490000","-75.575126000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH004","8192","BEARBROOK / ST JOSEPH",NULL,"45.452084000","-75.575005000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH006","8981","BEARBROOK / LAFARGE ASPHALT",NULL,"45.446488000","-75.577372000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH008","5612","BEARBROOK / LAFARGE ASPHALT",NULL,"45.446803000","-75.577329000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH009","2590","BEARBROOK / HORNET'S NEST PARK",NULL,"45.444336000","-75.576001000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH010","2591","BEARBROOK / HORNET'S NEST PARK",NULL,"45.443414000","-75.575518000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH012","2586","BEARBROOK / WESTPARK",NULL,"45.440412000","-75.570377000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH015","2587","BEARBROOK / HORNET'S NEST PARK",NULL,"45.444753000","-75.576416000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH016","2588","BEARBROOK / HORNET'S NEST PARK",NULL,"45.443235000","-75.575610000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH019","3658","BEARBROOK / WESTPARK",NULL,"45.440295000","-75.570417000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH020","2589","BEARBROOK / WESTPARK",NULL,"45.440284000","-75.570162000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH040","8687","WESTPARK / VALEWOOD",NULL,"45.439198000","-75.571650000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH050","8689","WESTPARK / VALEWOOD",NULL,"45.438840000","-75.572972000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH060","1161","WESTPARK / PARKRIDGE",NULL,"45.437776000","-75.573884000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH070","1162","WESTPARK / PARKRIDGE",NULL,"45.437667000","-75.573694000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH080","2592","WESTPARK / PARKRIDGE",NULL,"45.435727000","-75.574148000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH090","8686","WESTPARK / PARKRIDGE",NULL,"45.435978000","-75.574029000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH100","8690","WESTPARK / PARKWOOD",NULL,"45.435408000","-75.572517000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH110","2593","WESTPARK / PARKWOOD",NULL,"45.435530000","-75.572106000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH120","8688","WESTPARK / HIGHPARK",NULL,"45.437612000","-75.570295000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH130","2594","WESTPARK / HIGHPARK",NULL,"45.437432000","-75.570221000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH140","8676","WESTPARK / BEARBROOK",NULL,"45.438208000","-75.568279000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH150","2595","WESTPARK / BEARBROOK",NULL,"45.438142000","-75.567909000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH160","8693","BEARBROOK / CENTREPARK",NULL,"45.436588000","-75.567219000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH170","8692","BEARBROOK / CENTREPARK",NULL,"45.436579000","-75.567117000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH180","8936","BEARBROOK / CENTREPARK",NULL,"45.434212000","-75.566018000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH270","8684","NORTHPARK / BEARBROOK",NULL,"45.435321000","-75.566307000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH280","8695","NORTHPARK / BEARBROOK",NULL,"45.435246000","-75.565950000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH290","2600","NORTHPARK / BURNVIEW",NULL,"45.435520000","-75.564207000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH300","2602","NORTHPARK / RIDGEBURN",NULL,"45.435783000","-75.563423000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH310","2601","RIDGEBURN / DICEMAN",NULL,"45.435756000","-75.561123000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH320","8196","RIDGEBURN / EASTPARK",NULL,"45.435721000","-75.560178000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH330","8195","EASTPARK / BEECHMONT",NULL,"45.437969000","-75.560025000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH340","2603","EASTPARK / BEECHMONT",NULL,"45.437861000","-75.560053000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH350","2606","EASTPARK / OAKHURST",NULL,"45.438142000","-75.558003000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH360","2604","EASTPARK / OAKHURST",NULL,"45.438106000","-75.558042000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH370","2605","EASTPARK / RED MAPLE",NULL,"45.436992000","-75.555044000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH380","2607","EASTPARK / REDMAPLE",NULL,"45.437018000","-75.554877000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH390","2608","EASTPARK / INNES",NULL,"45.436114000","-75.554368000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH400","8952","INNES / RONDEL",NULL,"45.435629000","-75.554504000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH410","1522","INNES / EASTPARK",NULL,"45.435801000","-75.554629000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH420","2609","INNES / EASTPARK",NULL,"45.434514000","-75.557821000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH430","8197","INNES / EASTPARK",NULL,"45.434404000","-75.557643000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH441","8683","INNES / ORIENT PARK",NULL,"45.433614000","-75.560072000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH450","8199","INNES / ORIENT PARK",NULL,"45.433469000","-75.559947000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH456","2610","INNES / INNES ROAD PLAZA",NULL,"45.432605000","-75.562032000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH458","2612","INNES / BEARBROOK",NULL,"45.432768000","-75.562169000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH460","2611","INNES / GLEN PARK",NULL,"45.431917000","-75.563768000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH480","8928","INNES / BEARBROOK",NULL,"45.431497000","-75.565271000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH493","5927","BLACKBURN ARENA",NULL,"45.429841000","-75.564071000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH500","8682","INNES / BEDDOE",NULL,"45.430339000","-75.567769000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH510","8799","INNES / GRAVELLE",NULL,"45.430404000","-75.568049000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH525","1866","INNES / PÉPIN",NULL,"45.427604000","-75.574511000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
"EH530","2613","INNES / TAUVETTE",NULL,"45.428460000","-75.572413000",NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL
